head ent	tail ent	pmi
99931	4823	5.082856155632315
99931	3895	2.0375130366974625
99931	3995	2.1622934254570043
99931	3893	0.9449347762111143
5711	4513	3.2256964676692075
5711	5491	3.1871164332153916
5711	5011	4.140696043779743
5711	4823	4.612852526386579
5711	3895	1.5675094074517268
5711	3995	1.6922897962112688
25040	5491	0.08196937367553389
25040	5011	2.1341612729079946
25040	4823	2.606317755514831
99592	5011	0.5629809521434328
99592	4823	1.0351374347502695
5712	4513	2.8573709065105
5712	5491	3.041934423370894
5712	5011	3.3023668533752994
5712	4823	3.774523335982136
5712	3895	1.8277925057153934
5712	3995	1.25942571391499
53789	4513	3.2256964676692075
53789	5491	3.1871164332153916
53789	5011	4.140696043779743
53789	4823	4.612852526386579
53789	3895	1.5675094074517268
53789	3995	0.9991426156513235
4556	4513	1.6807970763726783
4556	5491	2.153042665684853
4556	5011	4.205234564917314
4556	966	0.11790378920321999
4556	4823	4.67739104752415
4556	3895	1.6320479285892981
4556	3995	1.0636811367888948
4556	3893	0.5394696681029498
30391	4513	2.248781113978618
30391	5491	2.027879522730847
30391	5011	3.3869242414033622
30391	4823	3.859080724010199
30391	3895	1.506884785635292
30391	3995	0.9385179938348888
3051	5011	0.13449986833434688
3051	4823	0.6066563509411835
27541	4513	1.8765416534987736
27541	5491	1.2501749541428389
27541	5011	3.3023668533752994
27541	966	1.2944776193410417
27541	4823	3.774523335982136
27541	3893	1.1406793533372097
2752	4513	1.3931150039208973
2752	5491	2.5585077737930177
2752	5011	3.2244053119055875
2752	4823	3.6965617945124243
V4986	5011	1.6505945771146384
V4986	4823	2.122751059721475
2753	4513	1.323381665906222
2753	5491	1.3901621471102328
2753	5011	2.7492068657827478
2753	4823	3.2213633483895845
2753	3895	2.1219303785100454
2753	3995	1.8048780149905483
E8798	5491	1.1442740439838854
E8798	5011	1.5870280307822455
E8798	4823	2.0591845133890825
E8798	3895	0.6232793068883303
E8798	3995	0.8433698754521971
2768	4513	1.1104454732926607
2768	5491	1.5826910626048358
2768	5011	2.0254450494031957
2768	4823	2.4976015320100324
V1588	4513	1.3603251810979065
V1588	5491	1.1394235898501364
V1588	5011	3.1916154890825967
V1588	4823	3.6637719716894335
V1588	3895	0.618428852754581
V1588	3995	0.743209241514123
7242	4513	0.3605238163505817
7242	5491	0.13962222510281133
7242	5011	2.191814124335272
7242	4823	2.6639706069421085
28521	4513	0.45050696372936877
28521	5491	1.3282176611497083
28521	4823	2.7539537543208956
2113	4513	2.097435485078968
2113	5491	1.4710687857230333
2113	5011	3.5232606849554937
2113	4823	3.9954171675623305
2113	3895	0.950074048627478
2113	3995	0.3817072568270747
1105	4513	1.8498734064166122
1105	5491	2.322118995728787
1105	5011	4.374310894961248
1105	4823	5.539614558128029
1105	3895	1.8011242586332321
1105	3995	1.232757466832829
1101	4513	2.268583741274797
1101	5491	2.7408293305869726
1101	5011	4.793021229819433
1101	4823	5.2651777124262695
1101	3895	2.219834593491417
1101	3995	1.6514678016910138
1101	3893	1.1272563330050691
28529	4513	1.2247796891016827
28529	5011	2.6506048889782083
28529	4823	3.122761371585045
28860	5491	0.3249155522859235
28860	5011	1.6839602709584387
28860	4823	2.8492639341252204
53011	4513	3.2902349888067786
53011	5491	3.0693333975590082
53011	5011	5.121525296791469
53011	966	1.7273417016373205
53011	4823	5.593681779398305
53011	3895	2.548338660463453
53011	3995	1.9799718686630496
53011	3893	1.455760399977105
72400	8856	0.17865474998727265
72400	8853	0.45141344513303316
71941	8853	0.4891537731158801
4419	3722	1.8302787990910998
4419	8856	1.410798431279905
4419	8853	3.341785203029198
36960	3722	0.2547424383326808
36960	8856	0.24072717862965026
79551	3614	1.4883821183304136
79551	3615	0.32215692984684374
79551	3961	0.5990357032398332
7823	3614	1.4427716070783612
59651	3614	1.7115256696446233
59651	3615	0.5453004811610536
59651	3961	0.8221792545540432
486	5188	0.9924849941634591
57430	5188	5.214091335996487
57430	5185	4.486011025928536
57430	3893	1.707074828258011
5761	3893	0.6698314859661937
7824	5188	3.604653423562387
7824	5185	2.1834259329344907
7824	3893	0.7907840963838562
99679	5188	4.45195128394959
99679	5185	3.030723793321694
99679	3893	0.9449347762111143
45383	5188	6.061389196383691
45383	5185	4.640161705755794
45383	3893	2.554372688645215
5990	5188	0.862278479919102
42822	5188	0.575210092666084
4148	5188	0.9061726734763274
79092	5188	1.5145545874085629
79092	5185	0.09332709678066656
78791	5188	1.3077990052773263
E8798	5188	1.428279641706358
E8798	5185	0.7001993316384069
E9309	5188	4.326788140995585
E9309	3893	1.918383921925218
49121	3893	0.5955591347539935
2761	3891	0.6441789170085356
2841	9672	1.1870618268496107
2841	3893	1.9879772137244132
2841	3891	1.9634747311499927
2841	966	0.3136483663293152
7823	3891	1.0289724622118999
56400	9672	0.20792319131579212
42821	3512	1.2808105225730018
42821	3723	0.8896296990225703
9980	3512	1.7799984422587825
9980	3723	0.4949997426862547
9980	3613	0.009056608026606277
9980	8853	0.7432192347686761
9980	9920	0.8156079155902164
66331	7537	3.9521958839378466
66411	7537	3.0359051520636915
78701	3614	0.6923775523307604
61172	3522	2.08448369228778
61172	3961	0.686047080229463
2662	3522	0.06958067174551544
V4586	3522	1.2635031402179502
2869	0059	0.6707477553856172
25000	0059	0.5406493772448799
5739	0046	0.7715480184128545
5739	0059	2.3754958476240424
79311	0046	0.35555649731770245
79311	0059	0.8608920378607807
0389	4576	1.2830455239529326
0389	3322	1.2393704604502709
5845	4576	2.0975225892992224
5845	5412	1.7284251253619327
5845	3322	1.7661654533447797
78552	4576	1.7560300679498693
78552	3322	1.530033447653253
34839	4576	2.989715769594317
34839	311	1.11106893900276
34839	5412	2.6206183056570276
34839	5491	1.123423248503695
34839	4311	2.395008661847624
34839	3897	0.6876665344321523
34839	4513	1.7497899478596297
34839	3322	2.9460407060916554
56721	4576	4.42480029488364
56721	311	1.8530062837321373
56721	9672	1.8022474659398442
56721	5412	4.05570283094635
56721	5462	4.0618948011942715
56721	5491	2.5585077737930177
56721	4311	3.1369460065770016
56721	3897	0.5133131472873745
56721	966	1.6219811859794941
56721	3324	2.133890233470097
56721	3995	1.4691462448970591
56721	4513	2.779409365040788
56721	3322	3.6879780508210325
51852	4576	3.0724074854394305
51852	9672	1.1430018370555803
51852	5412	2.7033100215021406
51852	5462	2.709501991750062
51852	5491	1.2061149643488085
51852	3897	0.7703582502772657
51852	3324	1.474644604585833
51852	3995	1.2153657241209594
51852	3322	2.3355852413768234
51189	4576	2.5633074876409094
51189	5412	2.19421002370362
51189	5462	2.200401993951541
51189	5491	1.7956272552183972
51189	3897	0.2612582524787447
51189	3324	0.9655446067873124
51189	3322	1.8264852435783026
9341	4576	4.299637151929634
9341	311	1.7278431407781312
9341	9672	1.2716192148776737
9341	5412	3.930539687992344
9341	5462	3.936731658240265
9341	5491	2.4333446308390116
9341	4311	2.31863568306305
9341	3897	0.3881500043333683
9341	966	1.0913529349173237
9341	3324	2.4141921986242556
9341	3995	1.343983101943053
9341	4513	1.9610990415268366
9341	3322	3.562814907867027
56211	4576	3.9139746711176486
56211	311	1.3421806599661468
56211	9672	0.8859567340656892
56211	5412	3.5448772071803596
56211	5462	3.5510691774282805
56211	5491	2.0476821500270272
56211	4311	2.6261203828110107
56211	3897	0.6956347040813293
56211	966	1.3988376346652844
56211	3324	2.0285297178122708
56211	3995	0.9583206211310684
56211	4513	2.268583741274797
56211	3322	3.177152427055042
5990	4576	0.4296623827449869
5990	5412	0.060564918807697335
5990	3322	0.7914524273504896
28981	4576	3.3486608620675886
28981	311	0.08371967035614078
28981	5412	2.979563398130299
28981	5462	2.98575536837822
28981	5491	1.4823683409769666
28981	4311	1.367659393201005
28981	3324	0.3646036200941008
28981	4513	1.0101227516647917
28981	3322	2.6118386180049815
56969	4576	4.42480029488364
56969	311	1.8530062837321373
56969	9672	1.39678235783168
56969	5412	4.05570283094635
56969	5462	4.0618948011942715
56969	5491	3.251654954352963
56969	4311	2.4437988260170562
56969	3324	1.440743052910152
56969	3995	1.4691462448970591
56969	4513	2.0862621844808427
56969	3322	3.6879780508210325
2762	4576	1.6113895781236032
2762	5412	1.2422921141863137
2762	5462	1.2484840844342346
2762	3322	1.7908580659351512
45381	4576	3.2721207849452543
45381	311	0.700326773793752
45381	5412	2.903023321007965
45381	5462	2.9092152912558857
45381	5491	1.4058282638546322
45381	4311	1.984266496638616
45381	3897	0.9700715497830894
45381	4513	0.9335826745424572
45381	3322	2.535298540882647
0380	4576	5.261048319084258
0380	311	1.9961071273728108
0380	9672	1.5398832014723531
0380	5412	4.891950855146969
0380	5462	4.89814282539489
0380	5491	3.3947557979936365
0380	4311	3.2800468502176745
0380	3897	1.3495611714879931
0380	966	1.359616921512003
0380	3324	2.2769910771107704
0380	3995	2.3053942690976776
0380	4513	2.9225102086814614
0380	3322	4.524226075021652
99592	4576	1.475693862669704
99592	3322	1.4320187991670423
V4572	4576	2.738401341313411
V4572	5412	2.3693038773761215
V4572	5462	2.3754958476240424
V4572	5491	1.5652560007827345
V4572	4311	0.7573998724468275
V4572	3897	0.43635210615124614
V4572	966	0.22326430486104648
V4572	3324	0.852956388008033
V4572	3322	2.001579097250804
V553	4576	5.261048319084258
V553	311	1.9961071273728108
V553	9672	1.5398832014723531
V553	5412	4.891950855146969
V553	5462	4.89814282539489
V553	5491	3.3947557979936365
V553	4311	3.2800468502176745
V553	3897	1.3495611714879931
V553	966	1.359616921512003
V553	3324	2.2769910771107704
V553	3995	2.3053942690976776
V553	4513	2.9225102086814614
V553	3322	4.524226075021652
0413	4576	2.436925946729294
0413	311	0.2705970436859563
0413	5412	2.0678284827920046
0413	5462	2.0740204530399255
0413	5491	1.2637806061986177
0413	4311	1.149071658422656
0413	3322	1.7001037026666872
32723	4576	0.9865212383169524
32723	5412	0.6174237743796628
32723	5462	1.0290808527357482
V1272	4576	2.1155706591709253
V1272	5412	1.7464731952336359
V1272	5462	1.7526651654815568
V1272	5491	0.24927813808030344
V1272	4311	0.1345691903043419
V1272	4513	0.8756448374362381
V1272	3322	1.3787484151083185
E8783	4576	4.567901138524313
E8783	5412	4.198803674587023
E8783	5462	4.204995644834945
E8783	5491	2.701608617433691
E8783	3897	0.6564139909280478
E8783	966	1.359616921512003
E8783	3324	1.5838438965508252
E8783	3995	1.6122470885377325
E8783	4513	2.229363028121516
E8783	3322	3.8310788944617062
E8497	4576	1.6775293806281484
E8497	5412	1.3084319166908587
E8497	5462	1.3146238869387799
E8497	3322	0.9407071365655412
V5861	4576	1.0546350224692125
V5861	5412	0.6855375585319232
V5861	5462	0.6917295287798442
V5861	3324	0.1500193221755609
V5861	3322	0.31781277840660577
27801	4576	2.5478830173152778
27801	5412	1.773320445269824
27801	5462	2.1849775236259092
27801	5491	0.681590496224656
27801	3322	1.4055956651445065
42789	4576	0.6612772977739374
42789	5412	0.29217983383664803
42789	5462	0.298371804084569
27669	4576	1.764540757617778
27669	5412	1.3954432936804886
27669	5462	1.4016352639284095
27669	5491	0.9968605251952658
27669	4311	0.8821515774193042
27669	3995	0.41832462006529797
27669	3322	1.7208656941151164
4168	4576	0.8431349250768525
4168	5412	0.4740374611395629
4168	5462	0.48022943138748403
4168	5491	0.07545469265434018
4168	3322	1.2049249696823552
E915	4576	3.667114593186123
E915	311	1.0953205820346208
E915	5412	3.2980171292488336
E915	5462	3.3042090994967546
E915	5491	1.8008220720955013
E915	4311	1.6861131243195397
E915	3897	0.4487746261498033
E915	3995	0.7114605431995427
E915	4513	2.0217236633432716
E915	3322	2.930292349123516
53019	4576	3.9973562800567
53019	311	1.4255622689051977
53019	9672	1.3748034511129046
53019	5412	3.6282588161194105
53019	5462	3.6344507863673314
53019	5491	2.131063758966078
53019	4311	2.709501991750062
53019	3897	1.1844814211285446
53019	966	0.7890720630443901
53019	3324	1.0132990380832123
53019	3995	1.734849410630065
53019	4513	3.2682560820880036
53019	3322	3.2605340359940933
E8798	4576	2.4997409413085165
E8798	311	0.33341203826517885
E8798	5412	1.7251783692630627
E8798	5462	1.7313703395109838
E8798	4311	1.2118866530018786
E8798	3322	1.3574535891377455
37430	4576	4.690503460616645
37430	311	1.4255622689051977
37430	9672	0.9693383430047403
37430	5412	4.321405996679355
37430	5462	4.327597966927277
37430	5491	2.8242109395260235
37430	4311	2.709501991750062
37430	3897	1.4721634935803256
37430	966	1.4822192436043353
37430	3324	1.7064462186431577
37430	3995	1.734849410630065
37430	4513	2.3519653502138484
37430	3322	3.9536812165540383
2858	4576	3.2933981833925388
2858	311	0.7216041722410367
2858	9672	0.6708453544487435
2858	5412	2.9243007194552493
2858	5462	2.9304926897031707
2858	5491	1.427105662301917
2858	4311	1.3123967145259554
2858	966	0.08511396638022915
2858	3324	1.407953230087161
2858	3995	0.3377441334059583
2858	4513	0.9548600729897421
2858	3322	2.556575939329932
7515	4701	4.846013759959943
04186	4701	0.9748127490520522
4241	3479	0.6439803290393006
4241	2309	1.3507795987675733
99749	3611	0.11412701634268226
99749	3479	2.9780213777784836
99749	2309	1.787700662620875
5601	3611	0.1477436271416672
5601	3479	1.913025699909359
5601	2309	0.7227049847517504
42731	3479	0.49794732282869225
43310	3479	1.816680055347748
43310	2309	1.0318244482983039
27800	3479	0.796997108461593
27800	2309	0.2998235738639296
7802	3611	0.4175428700966763
7802	3479	2.182824942864368
7802	2309	1.6856514082667047
2749	3479	0.6309845222136041
2809	3479	1.805104363389859
2809	2309	0.6147836482322503
52100	3611	0.6167221409721575
52100	3479	2.564325770533804
78492	3521	1.0059813118716645
78492	8856	0.9689656790008656
78492	3611	1.5777130517642195
78492	3479	5.134754593759966
78492	2309	3.944433878602357
30000	3479	0.3695328053379567
78052	3479	1.9838517524779713
78052	2309	0.7935310373203627
72400	3521	0.3492017754825942
72400	3611	0.22778633481520352
72400	3479	2.3985335156910597
72400	2309	1.2082128005334511
V1588	3479	2.953530357770188
V1588	2309	1.7632096426125794
V8535	3479	3.139082935145589
V8535	2309	1.9487622199879804
V4365	3479	1.2937673614485719
V4365	2309	1.202058934959073
V1582	3479	0.09386725649318946
V1582	2309	0.0021588300036904503
E8782	3479	1.4084876075744095
5119	3772	0.6656787498823197
5119	3783	0.6656787498823197
45829	3963	0.33657411422409456
45829	3772	0.2302872437061375
45829	3783	0.2302872437061375
45829	3491	0.013832680542724537
42789	3963	0.1877456730389524
2449	3491	0.08976033012528666
4439	3963	0.45678335406294196
4439	3964	0.7570986014402243
64631	734	3.65877889612877
64631	7359	4.696734010367281
42822	3611	0.2710363186090201
V454	3611	0.5532087352498315
V454	3615	0.2604633608415038
2512	3611	1.0812761654503282
2512	3615	0.18239498747168512
2512	3961	0.3539132452068484
5680	4709	3.9123688183325527
V1204	4709	1.9888400714733743
V8801	4709	2.827941164656399
2469	4709	4.773851313711713
5849	3772	0.3304557326615388
5849	3783	0.3304557326615388
4260	3522	0.8415087301585752
7464	3772	0.45788334234804356
7464	3783	0.45788334234804356
2721	3522	1.4783478887174648
2721	3772	1.1694547902340473
2721	3783	1.1694547902340473
E8781	3772	1.7167500937814295
E8781	3783	1.7167500937814295
E8497	3772	0.5099242204730869
E8497	3783	0.5099242204730869
42831	3611	0.03624812291632504
42831	2309	1.486678217880308
49121	2309	1.82131727341986
514	3723	1.0566837836857363
514	8853	0.2062909871000481
514	2309	2.349384703620357
2720	2309	0.3589327789422562
V4365	8853	0.4452595795586549
52100	3723	0.08130413544157494
52100	8853	0.6172056999757772
42822	3794	2.0937260885284337
42822	8949	1.4880663620916044
99812	3726	1.097369063461093
99812	8949	1.7962142651356763
4271	8949	1.7556930677300369
45341	3794	3.133340036434588
45341	3723	0.03329491625521416
45341	3726	3.215129469443066
45341	8949	3.2208274905577032
4280	8949	0.735703850424922
2875	3794	0.13137721312996073
2875	3726	0.21316664613843872
2875	8949	0.9120118478130219
2740	3794	3.1178358498986225
2740	3723	1.4040850908391398
2740	3726	3.1996252829071006
2740	8949	3.2053233040217384
E8781	3794	1.2519684085168454
E8781	3726	1.3337578415253237
E8781	8949	1.3394558626399613
74685	3606	0.8378810593395462
74685	0045	0.023686157835509074
6959	3606	0.36459335489262046
71690	3614	0.7244658668822608
7062	3614	2.586994406998523
7062	3722	0.6263059947651638
7062	3615	1.015304110406789
7062	3961	0.7813572600337878
7062	8856	0.20682562695396886
7944	3614	0.8120420560868494
7944	3615	0.1566424913692703
7944	3961	0.39269927024200485
E9478	3722	0.530995814960839
2721	3722	0.530995814960839
7200	0066	0.5614841237636216
7200	3607	0.5142068822650878
7200	0046	1.5134853631422316
7200	3722	0.33862392231338284
7200	9920	1.922519007073021
3559	3614	0.2074482728683492
3559	3761	1.1790043749503951
72293	3614	0.9383357814111415
72293	8856	0.34992647059464227
72293	3761	1.9098918834931875
72293	3615	0.6194084533147753
72293	3961	0.6367760312226804
72293	8842	1.332027737287541
32723	3761	0.12027145251388191
V8524	3614	1.3930719385260888
V8524	3761	2.364628040608135
V8524	8842	1.7867638944024882
51884	0331	2.5957966524832132
51884	9605	3.589048425493497
3229	9672	0.7036351772717346
3229	311	1.1598591031721919
3229	0331	3.106622276249204
3229	9605	3.406726868699542
3229	4311	2.4437988260170562
3229	966	1.2165160778713298
2760	311	0.6428984908386854
2760	4311	1.5591134335582322
29560	9672	2.313073089705835
29560	311	2.769297015606292
29560	0331	4.022913008123359
29560	9605	5.016164781133643
29560	4311	4.053236738451156
29560	966	2.132806809745485
2764	311	0.2615060719847042
2764	9605	2.10290872940389
2764	4311	1.5454457948295683
V1302	0331	1.7804318391990188
V1302	4311	1.1176083889668709
59654	311	0.3563638654433813
59654	0331	1.609979857960448
59654	9605	2.6032316309707313
59654	4311	1.6403035882882455
V463	9672	1.109100285379899
V463	311	1.5653242112803563
V463	0331	2.1257930232374775
V463	9605	2.425897615687816
33385	9672	1.4657752293186312
33385	311	1.9219991552190887
33385	0331	3.1756151477361554
33385	9605	4.168866920746439
33385	4311	3.205938878063953
33385	966	1.2855089493582814
E9479	9672	1.5145653934880632
E9479	311	1.5653242112803563
E9479	0331	2.818940203797423
E9479	9605	3.119044796247761
E9479	4311	2.8492639341252204
E9479	966	0.9288340054195489
29420	9605	2.3249216983478136
56400	0331	0.5314687486134255
56400	9605	1.524720521623709
2449	0331	0.19200967898020033
3591	3613	2.607622576287128
3591	3615	1.5261297341727798
3591	3961	1.2921828837997786
7140	3613	0.3332083602597784
3669	3613	0.10892260436679184
3669	3615	0.4743487451887692
4377	3612	1.1714770356148152
4377	3722	1.224142995520784
4377	3615	0.9199939306024641
4377	8856	0.8046626277095894
4377	3961	0.686047080229463
V8541	4701	0.6767678895647247
42823	5101	1.469704021243211
4271	5101	1.4911334126991103
5750	5101	4.6442305110731885
5750	9962	1.4794219074752635
42732	5101	0.9948534999354982
V5867	9962	0.12411929966371023
4280	5101	0.7588262678457764
496	5101	1.096557704390214
4148	5101	0.8613221073109757
4148	9962	0.18142015350105095
V1582	9962	0.008067266689856897
311	5101	0.23032314454801628
78052	5101	1.3251907479891951
78052	9962	0.6452887941792707
42610	8856	0.31218614261179534
42610	5101	3.8193140528821194
42610	9962	2.4462649185122496
28860	5101	1.480361315717199
28860	9962	0.10731218134732917
V667	5101	2.5000304020451893
V667	9962	1.8201284482352647
40390	5101	0.4443845980405745
5570	9671	0.015435016026789834
5570	3893	0.4341091524451236
5570	9604	0.7344802866043684
70724	9671	1.015107356839996
70724	9604	1.4464705549657937
78791	9671	0.37784063467450735
78791	3891	1.3316280764538433
33182	9671	1.3780128505293645
33182	966	1.5574426648419228
33182	3893	1.2858613631817075
33182	3891	1.7031916328863261
33182	9604	1.4039109405469976
70703	9671	0.8671872267633738
27650	9604	1.085457209428463
78720	3891	0.17622994227646444
78720	9604	0.3877748737031265
70707	9671	1.7679737721015636
70707	9604	1.948022541946455
70722	9671	0.9893548607375813
70722	3893	1.1848854458417053
70722	3891	0.3982429112203879
70722	9604	1.0152529507552146
72981	9671	0.595253511279732
72981	966	1.4678305061522359
72981	3897	1.0523096480200615
72981	3893	1.1962492044920205
72981	3891	2.0190445823048035
72981	9604	1.3142987818573104
78559	8611	2.392314663146546
5845	8611	1.488145291804736
51881	8611	1.0347421052520356
42823	8622	0.3032691362363404
42823	8611	0.06709608463179674
44024	8622	4.051596048993697
44024	9672	1.109100285379899
44024	966	1.6219811859794941
44024	3995	2.567758533565169
44024	8611	3.815422997389153
2760	8622	1.9505153322103794
2760	8611	1.0211951000458908
4271	8622	0.730163635800404
4271	8611	0.4939905841958603
70703	8611	1.7359814557093172
5853	8622	1.3757247462557218
5853	8611	1.1395516946511781
73027	8622	4.649433049749317
73027	9672	1.7069372861355192
73027	966	1.5266710061751692
73027	3995	2.4724483537608437
73027	8611	4.413259998144773
00845	8611	1.898500385207092
99674	8622	2.59298102629418
99674	3995	1.109143510865652
99674	8611	2.3568079746896364
V8541	8622	2.4726173440443047
V8541	9672	0.22326876099045256
V8541	966	0.2661460323443121
V8541	8611	1.543297111879816
2930	8622	0.7650615756516812
27803	8622	4.408270992932429
27803	9672	1.4657752293186312
27803	966	1.2855089493582814
27803	8611	4.172097941327886
45381	8622	2.493451430947147
45381	8611	2.2572783793426034
1122	8622	2.5814202038931042
1122	8611	2.3452471522885605
6930	8622	2.2851543877499316
6930	3995	1.0244604236356134
6930	8611	2.7421285167053333
99592	8611	1.4416807100787794
70720	9672	1.5791039146256345
70720	966	1.3988376346652844
70720	3995	2.7500800903591234
70720	8611	3.592279446074943
4148	8622	0.7934995109722148
4148	8611	0.5573264593676711
25040	8622	1.1695925407680485
25040	8611	2.0320317778316146
70715	8622	2.5814202038931042
70715	9672	0.737536728947416
70715	966	0.8449525214388468
70715	3995	0.4044355079046309
70715	8611	2.3452471522885605
56400	8622	1.0709774132497538
56400	8611	1.5279515422051555
60886	8622	3.491980261058274
60886	3995	1.3149955650698009
60886	8611	3.2558072094537307
27801	8611	1.1275755036044623
3572	8611	0.1977710525635847
25060	8611	0.441254288114917
V4986	8622	1.379173025534638
V4986	8611	1.5484650820382586
E8798	8622	0.6224592986422997
E8798	8611	1.7725806081576467
E9479	8622	3.3584488684337512
E9479	3995	1.1814641724452781
E9479	8611	3.815422997389153
V5332	8622	5.101418173492374
V5332	9672	2.852069590438522
V5332	966	2.6718033104781718
V5332	3995	2.924433477503901
V5332	8611	4.865245121887831
5853	3522	0.42021330122828526
78057	3522	1.253552809364782
7804	3522	0.38803440286405017
V4589	3522	0.5168151927299751
36250	0066	0.0018683358281989734
36250	0045	0.10592425607248107
36250	0040	0.1780923634083764
V4589	4701	0.4104463583580317
2809	3606	0.45266980813587926
7533	0066	1.3599918199813932
7533	3606	1.9905605692779313
7533	0045	1.8695128483338397
7533	0040	1.5362158475615708
20300	3897	1.1419218067097485
73314	3897	3.91451052894953
5990	3891	0.3752819273296285
29570	3891	1.3402861391969578
33385	9671	1.511544243153887
33385	3891	1.8367230255108489
33385	3324	2.2028831049570488
33385	3897	1.275453199334271
E9479	9671	0.46172211865520935
E9479	3891	1.4800480815721164
E9479	3324	1.153060980458371
27669	3512	0.5143320689275068
27669	3733	1.4078658136790456
27800	3512	0.2921213535018372
28984	3512	2.271723894651354
28984	3733	2.066645350734783
28984	3897	0.3035926163053055
28984	9604	0.9710468582507187
V8539	3612	0.33725125679496437
V8539	3512	2.2450556475691927
V8539	3733	2.039977103652622
V8539	9604	0.5389135030603931
V8539	9671	0.5130154130427599
71589	3612	1.4293061449169149
71589	3512	3.7425756437993076
71589	3615	0.48467585934461876
71589	3733	3.5374970998827364
71589	3961	0.25072900897161754
71589	3897	1.0812971848933137
71589	9604	1.3432863187305626
71589	9671	1.3173882287129295
79902	3512	0.6045271480650611
79902	3733	0.3994486041484901
49120	3606	0.761895152361624
49120	0046	0.7956455699919148
49120	0041	1.1029489390310232
7962	3723	0.3635366031257911
78651	3723	0.0650436145697946
78659	0066	0.6530513172891121
78659	3607	0.8289176271047881
78659	0045	0.4694251650816133
78659	0040	0.4238102367611252
5121	9671	0.2794005618612547
55090	3613	1.1805062206469823
55090	3615	0.5044784866407984
55090	3961	0.5582137087195783
55090	9671	0.931725747900945
V1251	9671	0.18409038205692987
65281	7359	6.083028371487172
30520	3606	0.8919482806098217
30520	0046	0.9256986982401127
2689	3761	0.3888649284031403
2689	3611	0.5362591769360582
7802	3761	0.27014862156375813
71590	3611	0.5708458767359383
72400	3761	0.4858571943904499
2113	3723	0.39668881044269144
2113	3761	0.6793520517825298
2113	3611	1.1144283727672288
43310	3761	0.12714728536134795
3669	3723	0.5948657390264402
3669	3761	0.1843817998063331
3669	3611	1.3126053013509775
5641	0047	0.5564244515616883
42831	8852	1.262504269772202
43889	3772	0.6325265425654192
43889	3783	0.6325265425654192
43889	8853	0.7171166108660387
72887	3772	2.633040825655584
72887	3783	2.633040825655584
72887	3722	0.6952988662521151
72887	8853	1.1081929815221037
72887	8856	0.5635005708927013
V5861	3772	0.5801770428740968
V5861	3783	0.5801770428740968
V1251	3772	0.38929623268447233
V1251	3783	0.38929623268447233
V4364	3772	0.981638714122452
V4364	3783	0.981638714122452
V4364	8853	0.1499380505489165
71590	3772	0.8377162902630334
71590	3783	0.8377162902630334
V1581	3772	1.4654356655005232
V1581	3783	1.4654356655005232
67202	741	4.050531042543956
67202	9649	4.177893715057153
64241	741	3.87183925380058
64241	734	3.7457902731184003
64241	7309	3.1526682998193296
64241	7535	4.813882481777149
2189	7535	3.685417229959359
65411	7535	3.548216108445874
7923	7309	3.8588875619466276
7923	7535	3.5741915948491343
66121	7309	3.4104974091214295
V230	741	4.66029661416485
V230	734	3.4356353448145605
V230	7309	3.9411256601835998
V230	7535	5.60233984214142
V232	741	4.110250277245578
V232	734	3.173271080347069
V232	7309	4.371908576276054
V232	7535	4.646828397113984
135	3606	0.5242235004845044
5856	3611	0.06730651993629787
5856	2309	0.8245894343403355
5856	3736	0.35265468122442967
5849	2309	0.13777138883203777
40391	3611	0.03931091244687086
40391	2309	0.7965938268509084
40391	3736	0.32465907373500263
40391	3893	0.3509942457346172
42490	3521	1.5655970998070872
42490	3611	2.137328839699642
42490	3961	0.3113536307880524
42490	2309	4.50404966653778
42490	3736	4.032114913421874
42490	3995	2.7909020848793786
42490	3895	3.3592688766797822
42490	3893	1.5735434356334883
70714	3521	0.8416782605803884
70714	3611	0.7202628199129978
70714	2309	3.086983646751136
70714	3736	2.61504889363523
70714	3995	1.3738360650927344
70714	3895	1.9422028568931378
44024	3521	0.6493063679329323
44024	3611	1.2210381078254868
44024	3961	0.08821007947384253
44024	2309	3.587758934663625
44024	3736	3.115824181547719
44024	3895	2.4429781448056267
44024	3893	0.6572527037593333
4254	2309	0.9487016050483665
4254	3736	1.1699140324924058
5990	2309	0.7965938268509086
52100	3736	2.000682590928399
42989	3521	0.5204734960899638
42989	3611	1.497670344090683
42989	2309	2.072631701700766
42989	3995	0.35948412004236435
42989	3895	0.9278509118427678
28521	2309	0.8533914252440415
28521	3736	0.38145667212813567
V4502	3611	0.007114972646382905
V4502	2309	1.2752235108164114
V4502	3736	0.8032887577005052
V4502	3995	1.1715138415921098
V4502	3895	1.5167370820783037
V5861	2309	1.1984229152609245
2690	3521	0.8118252974307072
2690	3611	1.383557037323262
2690	2309	3.7502778641614
2690	3736	3.278343111045494
2690	3995	2.037130282502998
2690	3895	2.605497074303402
2690	3893	1.5129188138170537
53550	3899	1.8904423238773298
53550	8952	2.5304072389769656
53550	8938	3.0189075756951205
53550	8744	3.1071002877305816
412	3899	0.7192094060431963
412	8952	1.241391285486449
412	8938	1.0367444416446583
412	8744	1.1249371536801194
29690	8856	0.02450407016001427
70707	3606	0.3010799491702946
70707	0045	0.18003222822620285
70721	0066	0.15601901565545725
70721	3606	1.4797349455119406
70721	0045	0.6655400440079037
70721	0040	0.3322430432356346
42769	3606	0.46813403383346075
42769	0045	0.0594042404375882
